Vector Snapshot (Rust Emulator)
Vector Count: 868 

#	X0	Y0	X1	Y1	Color	Length
325	-6.00	-48.00	-4.00	-48.00	127	2.00
326	0.00	-48.00	0.00	-48.00	127	0.00
327	0.00	-48.00	0.00	-48.00	127	0.00
328	5.00	-48.00	5.00	-48.00	127	0.00
329	8.00	-48.00	8.00	-48.00	127	0.00
330	13.00	-48.00	13.00	-48.00	127	0.00
331	13.00	-48.00	14.00	-48.00	127	1.00
332	18.00	-48.00	19.00	-48.00	127	1.00
333	21.00	-48.00	22.00	-48.00	127	1.00
334	25.00	-48.00	26.00	-48.00	127	1.00
335	28.00	-48.00	29.00	-48.00	127	1.00
336	-51.00	-49.00	-50.00	-49.00	127	1.00
337	-44.00	-49.00	-44.00	-49.00	127	0.00
338	-42.00	-49.00	-41.00	-49.00	127	1.00
339	-36.00	-49.00	-36.00	-49.00	127	0.00
340	-36.00	-49.00	-36.00	-49.00	127	0.00
341	-31.00	-49.00	-30.00	-49.00	127	1.00
342	-24.00	-49.00	-24.00	-49.00	127	0.00
343	-22.00	-49.00	-21.00	-49.00	127	1.00
344	-16.00	-49.00	-16.00	-49.00	127	0.00
345	-16.00	-49.00	-15.00	-49.00	127	1.00
346	-11.00	-49.00	-10.00	-49.00	127	1.00
347	-8.00	-49.00	-7.00	-49.00	127	1.00
348	-3.00	-49.00	-2.00	-49.00	127	1.00
349	-2.00	-49.00	-2.00	-49.00	127	0.00
350	2.00	-49.00	2.00	-49.00	127	0.00
351	4.00	-49.00	5.00	-49.00	127	1.00
352	10.00	-49.00	10.00	-49.00	127	0.00
353	10.00	-49.00	10.00	-49.00	127	0.00
354	15.00	-49.00	16.00	-49.00	127	1.00
355	18.00	-49.00	18.00	-49.00	127	0.00
356	22.00	-49.00	22.00	-49.00	127	0.00
357	24.00	-49.00	25.00	-49.00	127	1.00
358	-54.00	-50.00	-53.00	-50.00	127	1.00
359	-53.00	-50.00	-51.00	-50.00	127	2.00
360	-47.00	-50.00	-47.00	-50.00	127	0.00
361	-45.00	-50.00	-44.00	-50.00	127	1.00
362	-40.00	-50.00	-39.00	-50.00	127	1.00
363	-39.00	-50.00	-39.00	-50.00	127	0.00
364	-34.00	-50.00	-33.00	-50.00	127	1.00
365	-33.00	-50.00	-31.00	-50.00	127	2.00
366	-27.00	-50.00	-27.00	-50.00	127	0.00
367	-25.00	-50.00	-24.00	-50.00	127	1.00
368	-20.00	-50.00	-19.00	-50.00	127	1.00
369	-19.00	-50.00	-19.00	-50.00	127	0.00
370	-14.00	-50.00	-14.00	-50.00	127	0.00
371	-11.00	-50.00	-11.00	-50.00	127	0.00
372	-7.00	-50.00	-6.00	-50.00	127	1.00
373	-6.00	-50.00	-5.00	-50.00	127	1.00
374	-1.00	-50.00	0.00	-50.00	127	1.00
375	1.00	-50.00	2.00	-50.00	127	1.00
376	5.00	-50.00	7.00	-50.00	127	2.00
377	7.00	-50.00	8.00	-50.00	127	1.00
378	12.00	-50.00	12.00	-50.00	127	0.00
379	14.00	-50.00	15.00	-50.00	127	1.00
380	19.00	-50.00	20.00	-50.00	127	1.00
381	20.00	-50.00	22.00	-50.00	127	2.00
382	-24.00	-59.00	-24.00	-59.00	127	0.00
383	-22.00	-59.00	-21.00	-59.00	127	1.00
384	-18.00	-59.00	-16.00	-59.00	127	2.00
385	-16.00	-59.00	-14.00	-59.00	127	2.00
386	-11.00	-59.00	-11.00	-59.00	127	0.00
387	-9.00	-59.00	-8.00	-59.00	127	1.00
388	2.00	-59.00	3.00	-59.00	127	1.00
389	3.00	-59.00	4.00	-59.00	127	1.00
390	8.00	-59.00	9.00	-59.00	127	1.00
391	9.00	-59.00	11.00	-59.00	127	2.00
392	15.00	-59.00	16.00	-59.00	127	1.00
393	16.00	-59.00	18.00	-59.00	127	2.00
394	22.00	-59.00	23.00	-59.00	127	1.00
395	23.00	-59.00	23.00	-59.00	127	0.00
396	28.00	-59.00	30.00	-59.00	127	2.00
397	30.00	-59.00	31.00	-59.00	127	1.00
398	-28.00	-59.00	-27.00	-59.00	127	1.00
399	-25.00	-59.00	-24.00	-59.00	127	1.00
400	-21.00	-59.00	-21.00	-59.00	127	0.00
401	-14.00	-59.00	-14.00	-59.00	127	0.00
402	-12.00	-59.00	-11.00	-59.00	127	1.00
403	0.00	-59.00	0.00	-59.00	127	0.00
404	0.00	-59.00	0.00	-59.00	127	0.00
405	5.00	-59.00	6.00	-59.00	127	1.00
406	7.00	-59.00	8.00	-59.00	127	1.00
407	11.00	-59.00	12.00	-59.00	127	1.00
408	18.00	-59.00	19.00	-59.00	127	1.00
409	20.00	-59.00	21.00	-59.00	127	1.00
410	25.00	-59.00	25.00	-59.00	127	0.00
411	27.00	-59.00	28.00	-59.00	127	1.00
412	-31.00	-60.00	-31.00	-60.00	127	0.00
413	-30.00	-60.00	-30.00	-60.00	127	0.00
414	-30.00	-60.00	-29.00	-60.00	127	1.00
415	-29.00	-60.00	-28.00	-60.00	127	1.00
416	-24.00	-60.00	-24.00	-60.00	127	0.00
417	-18.00	-60.00	-17.00	-60.00	127	1.00
418	-15.00	-60.00	-14.00	-60.00	127	1.00
419	-3.00	-60.00	-3.00	-60.00	127	0.00
420	-3.00	-60.00	-3.00	-60.00	127	0.00
421	2.00	-60.00	2.00	-60.00	127	0.00
422	4.00	-60.00	5.00	-60.00	127	1.00
423	8.00	-60.00	8.00	-60.00	127	0.00
424	15.00	-60.00	15.00	-60.00	127	0.00
425	17.00	-60.00	18.00	-60.00	127	1.00
426	22.00	-60.00	22.00	-60.00	127	0.00
427	-35.00	-61.00	-34.00	-61.00	127	1.00
428	-33.00	-61.00	-31.00	-61.00	127	2.00
429	-28.00	-61.00	-26.00	-61.00	127	2.00
430	-26.00	-61.00	-26.00	-61.00	127	0.00
431	-21.00	-61.00	-21.00	-61.00	127	0.00
432	-20.00	-61.00	-20.00	-61.00	127	0.00
433	-20.00	-61.00	-19.00	-61.00	127	1.00
434	-19.00	-61.00	-18.00	-61.00	127	1.00
435	-7.00	-61.00	-6.00	-61.00	127	1.00
436	-6.00	-61.00	-6.00	-61.00	127	0.00
437	-1.00	-61.00	0.00	-61.00	127	1.00
438	1.00	-61.00	1.00	-61.00	127	0.00
439	5.00	-61.00	6.00	-61.00	127	1.00
440	6.00	-61.00	6.00	-61.00	127	0.00
441	11.00	-61.00	12.00	-61.00	127	1.00
442	14.00	-61.00	15.00	-61.00	127	1.00
443	19.00	-61.00	20.00	-61.00	127	1.00
444	20.00	-61.00	20.00	-61.00	127	0.00
445	-38.00	-62.00	-38.00	-62.00	127	0.00
446	-35.00	-62.00	-35.00	-62.00	127	0.00
447	-31.00	-62.00	-31.00	-62.00	127	0.00
448	-24.00	-62.00	-24.00	-62.00	127	0.00
449	-23.00	-62.00	-23.00	-62.00	127	0.00
450	-23.00	-62.00	-23.00	-62.00	127	0.00
451	-22.00	-62.00	-21.00	-62.00	127	1.00
452	-10.00	-62.00	-10.00	-62.00	127	0.00
453	-10.00	-62.00	-9.00	-62.00	127	1.00
454	-4.00	-62.00	-3.00	-62.00	127	1.00
455	-2.00	-62.00	-1.00	-62.00	127	1.00
456	1.00	-62.00	2.00	-62.00	127	1.00
457	8.00	-62.00	9.00	-62.00	127	1.00
458	9.00	-62.00	11.00	-62.00	127	2.00
459	17.00	-62.00	17.00	-62.00	127	0.00
460	-41.00	-63.00	-41.00	-63.00	127	0.00
461	-39.00	-63.00	-38.00	-63.00	127	1.00
462	-35.00	-63.00	-34.00	-63.00	127	1.00
463	-28.00	-63.00	-27.00	-63.00	127	1.00
464	-27.00	-63.00	-26.00	-63.00	127	1.00
465	-26.00	-63.00	-26.00	-63.00	127	0.00
466	-25.00	-63.00	-24.00	-63.00	127	1.00
467	-13.00	-63.00	-13.00	-63.00	127	0.00
468	-13.00	-63.00	-13.00	-63.00	127	0.00
469	-7.00	-63.00	-7.00	-63.00	127	0.00
470	-5.00	-63.00	-4.00	-63.00	127	1.00
471	-1.00	-63.00	-1.00	-63.00	127	0.00
472	5.00	-63.00	5.00	-63.00	127	0.00
473	7.00	-63.00	8.00	-63.00	127	1.00
474	11.00	-63.00	12.00	-63.00	127	1.00
475	14.00	-63.00	15.00	-63.00	127	1.00
476	-45.00	-63.00	-44.00	-63.00	127	1.00
477	-42.00	-63.00	-41.00	-63.00	127	1.00
478	-38.00	-63.00	-36.00	-63.00	127	2.00
479	-36.00	-63.00	-35.00	-63.00	127	1.00
480	-31.00	-63.00	-30.00	-63.00	127	1.00
481	-29.00	-63.00	-29.00	-63.00	127	0.00
482	-17.00	-63.00	-16.00	-63.00	127	1.00
483	-16.00	-63.00	-15.00	-63.00	127	1.00
484	-11.00	-63.00	-10.00	-63.00	127	1.00
485	-10.00	-63.00	-9.00	-63.00	127	1.00
486	-4.00	-63.00	-3.00	-63.00	127	1.00
487	-3.00	-63.00	-1.00	-63.00	127	2.00
488	1.00	-63.00	2.00	-63.00	127	1.00
489	4.00	-63.00	5.00	-63.00	127	1.00
490	8.00	-63.00	9.00	-63.00	127	1.00
491	9.00	-63.00	11.00	-63.00	127	2.00
492	-72.00	110.00	-72.00	110.00	127	0.00
493	-72.00	110.00	-71.00	110.00	127	1.00
494	-64.00	110.00	-64.00	110.00	127	0.00
495	-64.00	110.00	-63.00	110.00	127	1.00
496	-63.00	110.00	-61.00	110.00	127	2.00
497	-54.00	110.00	-53.00	110.00	127	1.00
498	-53.00	110.00	-52.00	110.00	127	1.00
499	-52.00	110.00	-51.00	110.00	127	1.00
500	-44.00	110.00	-43.00	110.00	127	1.00
501	-43.00	110.00	-42.00	110.00	127	1.00
502	-42.00	110.00	-40.00	110.00	127	2.00
503	-33.00	110.00	-33.00	110.00	127	0.00
504	-33.00	110.00	-32.00	110.00	127	1.00
505	-32.00	110.00	-30.00	110.00	127	2.00
506	-23.00	110.00	-23.00	110.00	127	0.00
507	-23.00	110.00	-21.00	110.00	127	2.00
508	-21.00	110.00	-20.00	110.00	127	1.00
509	-13.00	110.00	-12.00	110.00	127	1.00
510	-12.00	110.00	-11.00	110.00	127	1.00
511	-11.00	110.00	-9.00	110.00	127	2.00
512	-3.00	110.00	-2.00	110.00	127	1.00
513	-2.00	110.00	-1.00	110.00	127	1.00
514	-1.00	110.00	0.00	110.00	127	1.00
515	7.00	110.00	7.00	110.00	127	0.00
516	7.00	110.00	8.00	110.00	127	1.00
517	8.00	110.00	10.00	110.00	127	2.00
518	17.00	110.00	17.00	110.00	127	0.00
519	17.00	110.00	19.00	110.00	127	2.00
