"filename", "language", "Rust", "Markdown", "Python", "JSON", "TypeScript", "JSON with Comments", "JavaScript", "Ignore", "Assembler file", "YAML", "PowerShell", "C", "C++", "PostCSS", "HTML", "Batch", "Makefile", "WebAssembly Text Format", "Shell Script", "XML", "CMake Cache", "CMake", "Assembler list file", "TypeScript JSX", "comment", "blank", "total"
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/ANTHEM.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 184
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/BONNIE.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 139
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/DAISY.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 745
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/DRAW.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 436
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/DUMP.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 63
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/ETCH.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 275
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/FIGGY.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 102
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/LOADER.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 197
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/MOLES.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 198
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/PRELUDE.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 657
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/ORIGINAL/READ.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 82
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/DIS/WOOLSEY/PASCAL/NEW/3PART/JOPLIN.INC", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 148
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/BIOS.ASM", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 3045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 332, 3377
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/Preface.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/abs_a_b.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/abs_b.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/add_score_a.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/add_score_d.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/appendixa.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 690
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/appendixb.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 138
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/appendixc.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/appendixd.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/appendixe.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 162
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/appendixf.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 81
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/appendixg.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/bios.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 333, 3515
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/bitmask_a.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/button1.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 114
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/button2.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 114
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/check0ref.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_c8_ram.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_score.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_sound.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 37
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_x_256.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_x_b.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_x_b_80.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 38
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_x_b_a.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 38
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/clear_x_d.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/cold_start.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/compare_score.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/conventions.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/coordinates.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dec_3_counters.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dec_6_counters.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dec_counters.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/delay_0.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/delay_1.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/delay_2.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 34
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/delay_3.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/delay_b.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/delay_rts.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/display_option.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/do_sound.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/do_sound_x.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 43
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot1.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot2.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot_d.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 41
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot_here.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot_ix.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 42
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot_ix_b.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot_list.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 49
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dot_list_reset.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 54
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dotdrawing.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 113
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dp_to_c8.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/dp_to_d0.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_grid_vl.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 65
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_line_d.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_pat_vl.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 51
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_pat_vl_a.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_pat_vl_d.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 52
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vl.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 46
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vl_a.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vl_ab.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 47
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vl_b.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 46
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vl_mode.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vlc.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vlcs.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 45
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vlp.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 54
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vlp_7f.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 53
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vlp_b.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 55
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vlp_ff.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 53
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/draw_vlp_scale.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 55
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/empty.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/explosion_snd.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 68
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/get_rise_idx.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 58
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/get_run_idx.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 58
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/hello1.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/hello1.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 147
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/index.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 254
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/init_music.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 79
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/init_music_buf.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/init_os.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/init_os_ram.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/init_via.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/intensity.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 53
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/introduction.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 69
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/joy.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 71
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/joystick.htm", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 147
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/joystick1.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/line1.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/daniel/projects/vectrex-pseudo-python/docs/vec_prog_docs/html/line2.asm", "Assembler file", 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 67
